mesh_level,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
fine,channel,0.0008500000000000001,4.2000000000000004e-06,8.5,42.00000000000001,0.0037901817642929402,8374293074732971.0
fine,channel,0.0008500000000000001,4.5e-06,8.5,45.0,0.003880001962823344,8403439313640594.0
fine,channel,0.0008500000000000001,4.8e-06,8.5,48.0,0.003943821143960646,8424209965271904.0
fine,channel,0.0008500000000000001,5.1e-06,8.5,51.0,0.0039819775696594,8436652906559781.0
fine,channel,0.0008500000000000001,5.4e-06,8.5,54.0,0.0039946738803367885,8440797290760754.0
fine,channel,0.0008750000000000001,3e-06,8.750000000000002,30.0,0.0032561946769070235,8117514742275443.0
fine,channel,0.0008750000000000001,3.3e-06,8.750000000000002,33.0,0.0034622871003384334,8182486286803300.0
fine,channel,0.0008750000000000001,3.6000000000000003e-06,8.750000000000002,36.0,0.0036387801567515916,8238539693569719.0
fine,channel,0.0008750000000000001,3.9e-06,8.750000000000002,39.0,0.003786586708261588,8285777723620159.0
fine,channel,0.0008750000000000001,4.2000000000000004e-06,8.750000000000002,42.00000000000001,0.003906476053408731,8324292465511595.0
fine,channel,0.0008750000000000001,4.5e-06,8.750000000000002,45.0,0.00399907542691076,8354162731795742.0
fine,channel,0.0008750000000000001,4.8e-06,8.750000000000002,48.0,0.004064871283200033,8375451959873054.0
fine,channel,0.0008750000000000001,5.1e-06,8.750000000000002,51.0,0.004104210329560427,8388206599841594.0
fine,channel,0.0008750000000000001,5.4e-06,8.750000000000002,54.0,0.0041173002826095624,8392454974455729.0
fine,channel,0.0009000000000000001,3e-06,9.0,30.0,0.0033533082002725344,8062545454545778.0
fine,channel,0.0009000000000000001,3.3e-06,9.0,33.0,0.0035655567345970877,8129012555104507.0
fine,channel,0.0009000000000000001,3.6000000000000003e-06,9.0,36.0,0.0037473350477193693,8186373119105353.0
fine,channel,0.0009000000000000001,3.9e-06,9.0,39.0,0.0038995772895538713,8234724831247513.0
fine,channel,0.0009000000000000001,4.2000000000000004e-06,9.0,42.00000000000001,0.004023070895586924,8274155758508750.0
fine,channel,0.0009000000000000001,4.5e-06,9.0,45.0,0.004118458021135466,8304741611948083.0
fine,channel,0.0009000000000000001,4.8e-06,9.0,48.0,0.004186236774374903,8326543535275591.0
fine,channel,0.0009000000000000001,5.1e-06,9.0,51.0,0.00422676221212216,8339606404176425.0
fine,channel,0.0009000000000000001,5.4e-06,9.0,54.0,0.004240247070677844,8343957622444098.0
fine,channel,0.0009249999999999999,3e-06,9.25,30.0,0.0034506782097157404,8007506480113984.0
fine,channel,0.0009249999999999999,3.3e-06,9.25,33.0,0.0036690994801823903,8075447804305209.0
fine,channel,0.0009249999999999999,3.6000000000000003e-06,9.25,36.0,0.003856178103888684,8134097924318959.0
fine,channel,0.0009249999999999999,3.9e-06,9.25,39.0,0.0040128692284156905,8183549069509654.0
fine,channel,0.0009249999999999999,4.2000000000000004e-06,9.25,42.00000000000001,0.004139978191128243,8223884963450093.0
fine,channel,0.0009249999999999999,4.5e-06,9.25,45.0,0.004238161882732444,8255177951973465.0
fine,channel,0.0009249999999999999,4.8e-06,9.25,48.0,0.004307929925524874,8277486679890003.0
fine,channel,0.0009249999999999999,5.1e-06,9.25,51.0,0.004349645628498919,8290854301922823.0
fine,channel,0.0009249999999999999,5.4e-06,9.25,54.0,0.00436352669017338,8295307215007735.0
fine,channel,0.00095,3e-06,9.5,30.0,0.0035489064001822663,7952582824933990.0
fine,channel,0.00095,3.3e-06,9.5,33.0,0.0037735447094446924,8021987078956467.0
fine,channel,0.00095,3.6000000000000003e-06,9.5,36.0,0.003965963327041431,8081918153402025.0
fine,channel,0.00095,3.9e-06,9.5,39.0,0.004127137813014607,8132462312026006.0
fine,channel,0.00095,4.2000000000000004e-06,9.5,42.00000000000001,0.004257890937157138,8173698504227390.0
fine,channel,0.00095,4.5e-06,9.5,45.0,0.004358893958923798,8205695359310370.0
fine,channel,0.00095,4.8e-06,9.5,48.0,0.00443066774038318,8228508750900407.0
fine,channel,0.00095,5.1e-06,9.5,51.0,0.004473583652515653,8242179918877673.0
fine,channel,0.00095,5.4e-06,9.5,54.0,0.004487864244248307,8246734137263195.0
fine,channel,0.000975,3e-06,9.75,30.0,0.00368874044326691,7910313183859743.0
fine,channel,0.000975,3.3e-06,9.75,33.0,0.00392336530670276,7982431612522599.0
fine,channel,0.000975,3.6000000000000003e-06,9.75,36.0,0.0041242793661842875,8044710557247958.0
fine,channel,0.000975,3.9e-06,9.75,39.0,0.004292527027618622,8097237373667968.0
fine,channel,0.000975,4.2000000000000004e-06,9.75,42.00000000000001,0.004428988968734671,8140092551986501.0
fine,channel,0.000975,4.5e-06,9.75,45.0,0.004534383585071952,8173346401132939.0
fine,channel,0.000975,4.8e-06,9.75,48.0,0.004609268245241336,8197056360769703.0
fine,channel,0.000975,5.1e-06,9.75,51.0,0.0046540403118833056,8211264927988872.0
fine,channel,0.000975,5.4e-06,9.75,54.0,0.00466893789472228,8215998186430919.0
fine,channel,0.001,3e-06,10.0,30.0,0.01,1e+16
fine,channel,0.001,3.3e-06,10.0,33.0,0.01,1e+16
fine,channel,0.001,3.6000000000000003e-06,10.0,36.0,0.01,1e+16
fine,channel,0.001,3.9e-06,10.0,39.0,0.01,1e+16
fine,channel,0.001,4.2000000000000004e-06,10.0,42.00000000000001,0.01,1e+16
fine,channel,0.001,4.5e-06,10.0,45.0,0.01,1e+16
fine,channel,0.001,4.8e-06,10.0,48.0,0.01,1e+16
fine,channel,0.001,5.1e-06,10.0,51.0,0.01,1e+16
fine,channel,0.001,5.4e-06,10.0,54.0,0.01,1e+16
