case_id,vin_fraction,vin_v,ngspice_vout_v,xyce_vout_v,absolute_vout_difference_v,ngspice_supply_current_a,xyce_supply_current_a,absolute_supply_current_difference_a
v100_t050_r0250,0.5700000000000001,0.05700000000000001,0.018766748810468945,0.018767631426065284,8.826155963384541e-07,3.964375252286867e-08,3.964310023240519e-08,6.522904634755619e-13
v100_t050_r0250,0.58,0.057999999999999996,0.018630328325685282,0.018631198428733918,8.701030486356343e-07,3.975852595056719e-08,3.975788078431916e-08,6.451662480272183e-13
v100_t050_r0250,0.59,0.059,0.018495647630589102,0.01849650536539629,8.577348071872604e-07,3.987200711587889e-08,3.98713690594348e-08,6.380564440900835e-13
v100_t050_r0250,0.6,0.06,0.018362681836170864,0.018363527347941406,8.455117705419291e-07,3.9984210428672036e-08,3.998357946391416e-08,6.309647578766706e-13
v100_t050_r0250,0.61,0.061,0.018231406351515683,0.018232239786170584,8.334346549010441e-07,4.0095150254873125e-08,4.009452636018839e-08,6.238946847346108e-13
v100_t050_r0250,0.62,0.062,0.018101796884942293,0.018102618388947382,8.215040050892075e-07,4.0204840909722104e-08,4.0204224060204725e-08,6.168495173787551e-13
v100_t050_r0250,0.63,0.063,0.017973829444807965,0.017974639165012404,8.097202044386742e-07,4.0313296651427715e-08,4.0312686819073817e-08,6.098323538982827e-13
v100_t050_r0250,0.64,0.064,0.017847480339999763,0.017848278423484354,7.980834845905393e-07,4.042053167520618e-08,4.041992882910069e-08,6.028461054924936e-13
v100_t050_r0250,0.65,0.065,0.017722726180131123,0.01772351277406557,7.865939344459116e-07,4.0526560107688296e-08,4.0525964214184156e-08,5.958935041404277e-13
v100_t050_r0250,0.66,0.066,0.017599543875461893,0.017600319126971267,7.752515093738255e-07,4.0631396001679205e-08,4.0630807024569305e-08,5.889771098999065e-13
v100_t050_r0250,0.67,0.067,0.017477910636559842,0.017478674692599394,7.640560395517915e-07,4.0735053331256355e-08,4.073447123193798e-08,5.820993183786281e-13
v100_t050_r0250,0.68,0.068,0.017357803973719735,0.017358556980957517,7.530072377824604e-07,4.083754598719096e-08,4.0836970724823736e-08,5.75262367225881e-13
v100_t050_r0250,0.6900000000000001,0.069,0.017239201696156153,0.017239943800863564,7.421047074109011e-07,4.093888777267968e-08,4.093831930433633e-08,5.684683433521762e-13
v100_t050_r0250,0.7000000000000001,0.07,0.017122081910985354,0.017122813258934947,7.313479495930919e-07,4.10390923993721e-08,4.103853068018283e-08,5.617191892687594e-13
v100_t050_r0250,0.71,0.071,0.017006423022010372,0.01700714375838072,7.207363703493064e-07,4.1138173483681865e-08,4.1137618466972227e-08,5.550167096388819e-13
v100_t050_r0250,0.72,0.072,0.016892203728323164,0.016892913997610046,7.10269286881976e-07,4.1236144543367995e-08,4.123559618079109e-08,5.483625769026283e-13
v100_t050_r0250,0.73,0.073,0.016779403022737043,0.016780102968671256,6.999459342127423e-07,4.1333018994374913e-08,4.133247723603696e-08,5.417583379539183e-13
v100_t050_r0250,0.74,0.074,0.016668000190061493,0.016668689955532664,6.897654711707224e-07,4.142881014791867e-08,4.142827494249928e-08,5.352054193947587e-13
v100_t050_r0250,0.75,0.07500000000000001,0.016557974805231513,0.01655865453221724,6.797269857285182e-07,4.1523531207808656e-08,4.152300250267559e-08,5.287051330674264e-13
v100_t050_r0250,0.76,0.07600000000000001,0.016449306731302273,0.016449976560803208,6.698295009349708e-07,4.1617195267993125e-08,4.1616673009311466e-08,5.222586816594448e-13
v100_t050_r0250,0.77,0.07700000000000001,0.016341976117320262,0.01634263618929992,6.600719796578947e-07,4.170981531031857e-08,4.1709299443154707e-08,5.158671638651908e-13
v100_t050_r0250,0.78,0.07800000000000001,0.016235963396080414,0.016236613849409793,6.504533293788528e-07,4.180140420249206e-08,4.1800894670913255e-08,5.095315788063478e-13
v100_t050_r0250,0.79,0.07900000000000001,0.016131249281778864,0.016131890254186102,6.409724072377332e-07,4.189197469623747e-08,4.1891471443405934e-08,5.032528315376199e-13
v100_t050_r0250,0.8,0.08000000000000002,0.016027814767570925,0.016028446395595104,6.316280241787375e-07,4.1981539425635565e-08,4.1981042393898243e-08,4.970317373216014e-13
v100_t050_r0250,0.81,0.08100000000000002,0.015925641123041925,0.015926263541990695,6.224189487702425e-07,4.2070110905638886e-08,4.206962003661301e-08,4.908690258771763e-13
v100_t050_r0250,0.8200000000000001,0.08200000000000002,0.015824709891599655,0.015825323235511068,6.133439114132389e-07,4.2157701530753174e-08,4.215721676540745e-08,4.847653457271799e-13
v100_t050_r0250,0.8300000000000001,0.08300000000000002,0.015725002887795714,0.015725607289403896,6.044016081820092e-07,4.224432357387632e-08,4.224384485260765e-08,4.78721268671791e-13
v100_t050_r0250,0.84,0.084,0.015626502194583156,0.01562709778528698,5.955907038251995e-07,4.232998918528718e-08,4.2329516447994065e-08,4.727372931171072e-13
v100_t050_r0250,0.85,0.085,0.015529190160516945,0.015529777070352633,5.869098356880292e-07,4.2414710391776316e-08,4.241424357792806e-08,4.668138482573699e-13
v100_t050_r0250,0.86,0.08600000000000001,0.015433049396903925,0.015433627754520056,5.783576161304954e-07,4.249849909591149e-08,4.2498038144613895e-08,4.609512975954448e-13
v100_t050_r0250,0.87,0.08700000000000001,0.015338062774908364,0.015338632707544248,5.699326358840628e-07,4.2581367075430266e-08,4.2580911925488094e-08,4.551499421721355e-13
v100_t050_r0250,0.88,0.08800000000000001,0.015244213422618095,0.01524477505608477,5.616334666763007e-07,4.2663325982753656e-08,4.266287657272955e-08,4.494100241065159e-13
v100_t050_r0250,0.89,0.08900000000000001,0.015151484722077715,0.015152038180741614,5.53458663898887e-07,4.274438734461367e-08,4.274394361288381e-08,4.43731729858331e-13
v100_t050_r0250,0.9,0.09000000000000001,0.015059860306292715,0.01506040571306155,5.45406768834994e-07,4.282456256178862e-08,4.2824124446595594e-08,4.381151930271758e-13
v100_t050_r0250,0.91,0.09100000000000001,0.014969324056210185,0.014969861532521372,5.374763111867797e-07,4.290386290894054e-08,4.290343034844299e-08,4.3256049754872156e-13
v100_t050_r0250,0.92,0.09200000000000001,0.014879860097679866,0.014880389763491066,5.296658112004249e-07,4.298229953454849e-08,4.2981872466868314e-08,4.2706768017625715e-13
v100_t050_r0250,0.93,0.09300000000000001,0.014791452798400155,0.014791974772181544,5.219737813887126e-07,4.305988346093254e-08,4.3059461824199136e-08,4.216367334056001e-13
v100_t050_r0250,0.9400000000000001,0.09400000000000001,0.014704086764852535,0.014704601163581296,5.143987287601487e-07,4.3136625584363386e-08,4.313620931675559e-08,4.1626760779781955e-13
v100_t050_r0250,0.9500000000000001,0.09500000000000001,0.014617746839228596,0.014618253778384944,5.069391563489872e-07,4.3212536675252166e-08,4.321212571503756e-08,4.1096021460636193e-13
v100_t050_r0250,0.96,0.096,0.014532418096352506,0.014532917689917607,4.995935651008754e-07,4.328762737841576e-08,4.328722166398775e-08,4.0571442801374736e-13
v100_t050_r0250,0.97,0.097,0.014448085840602386,0.014448578201057646,4.92360455260632e-07,4.33619082134137e-08,4.336150768332612e-08,4.0053008758002423e-13
v100_t050_r0250,0.98,0.098,0.014364735602833805,0.01436522084116159,4.852383277843125e-07,4.3435389574950956e-08,4.343499416795109e-08,3.954069998640432e-13
v100_t050_r0250,0.99,0.099,0.014282353137307505,0.014282831362993261,4.782256857564782e-07,4.350808173334403e-08,4.350769138840306e-08,3.9034494097117353e-13
v100_t050_r0250,1.0,0.1,0.0142009244186247,0.014201395739660411,4.713210357120551e-07,4.357999483504505e-08,4.357960949138679e-08,3.853436582606038e-13
v100_t050_r0500,0.0,0.0,0.04753784623576601,0.047537846235773965,7.951972413877684e-15,3.864017522239403e-08,3.864017522239187e-08,2.1639044824387204e-21
v100_t050_r0500,0.01,0.001,0.04719526335621156,0.047196200499526955,9.371433153937403e-07,3.903370564405979e-08,3.903367059603753e-08,3.504802226286017e-14
v100_t050_r0500,0.02,0.002,0.0468555092913133,0.04685645774899968,9.484576863755256e-07,3.94271113637053e-08,3.942704178409336e-08,6.957961193914607e-14
v100_t050_r0500,0.03,0.003,0.04651769086728034,0.04651865993499093,9.690677105905765e-07,3.982031776101618e-08,3.982020814156232e-08,1.0961945386048926e-13
v100_t050_r0500,0.04,0.004,0.04618185873277977,0.04618284759691669,9.888641369221185e-07,4.021323895505963e-08,4.0213089725596186e-08,1.4922946344673876e-13
v100_t050_r0500,0.05,0.005000000000000001,0.04584805188583482,0.04584905983090951,1.0079450746894314e-06,4.060579581575883e-08,4.0605607383286105e-08,1.8843247272245073e-13
v100_t050_r0500,0.06,0.006,0.04551630796945671,0.0455173342691916,1.0262997348908787e-06,4.099791002176031e-08,4.09976828345533e-08,2.2718720700956765e-13
v100_t050_r0500,0.07,0.007000000000000001,0.04518666314232187,0.04518770706220126,1.043919879387123e-06,4.138950420679975e-08,4.138923875227997e-08,2.6545451978045967e-13
v100_t050_r0500,0.08,0.008,0.04485915206486664,0.044860212863485904,1.060798619265113e-06,4.178050203624454e-08,4.178019883948546e-08,3.0319675908389746e-13
v100_t050_r0500,0.09,0.009,0.04453380788693601,0.04453488481736171,1.0769304256974532e-06,4.217082828122931e-08,4.217048790336915e-08,3.4037786016281106e-13
v100_t050_r0500,0.1,0.010000000000000002,0.04421066223820692,0.04421175454932935,1.0923111224345194e-06,4.256040888948125e-08,4.256003192606009e-08,3.76963421164477e-13
v100_t050_r0500,0.11,0.011000000000000001,0.04388974522135125,0.04389085215922369,1.1069378724401502e-06,4.294917105269887e-08,4.2948758131928404e-08,4.1292077046640266e-13
v100_t050_r0500,0.12,0.012,0.04357108540790605,0.04357220621706633,1.1208091602807335e-06,4.333704327035803e-08,4.333659505133274e-08,4.482190252936533e-13
v100_t050_r0500,0.13,0.013000000000000001,0.04325470983680866,0.0432558437615778,1.1339247691435905e-06,4.372395540983715e-08,4.372347258069595e-08,4.828291411974874e-13
v100_t050_r0500,0.14,0.014000000000000002,0.04294064401554439,0.04294179030129791,1.14628575351855e-06,4.410983876277125e-08,4.410932203881859e-08,5.167239526599989e-13
v100_t050_r0500,0.15,0.015,0.04262891192384594,0.04263006981825308,1.1578944071402586e-06,4.449462609756324e-08,4.449407621935834e-08,5.498782049041744e-13
v100_t050_r0500,0.16,0.016,0.04231953601987438,0.042320704774102005,1.1687542276275775e-06,4.487825170799787e-08,4.487766943942103e-08,5.822685768431923e-13
v100_t050_r0500,0.17,0.017,0.04201253724880468,0.042013716118681356,1.1788698766751482e-06,4.526065145792238e-08,4.526003758422672e-08,6.138736956586542e-13
v100_t050_r0500,0.18,0.018,0.04170793505373077,0.041709123300868386,1.1882471376151171e-06,4.56417628219739e-08,4.5641118147831234e-08,6.446741426636405e-13
v100_t050_r0500,0.19,0.019000000000000003,0.04140574738879979,0.04140694428166921,1.1968928694192082e-06,4.602152492235145e-08,4.602085026989985e-08,6.7465245159541e-13
v100_t050_r0500,0.2,0.020000000000000004,0.04110599073447772,0.041107195549436176,1.2048149584595325e-06,4.639987856164542e-08,4.639917476854671e-08,7.037930987090848e-13
v100_t050_r0500,0.21,0.021,0.04080868011484604,0.04080989213711356,1.2120222675146564e-06,4.677676625175331e-08,4.677603416926753e-08,7.320824857774344e-13
v100_t050_r0500,0.22,0.022000000000000002,0.0405138291168221,0.040515047641405774,1.2185245836723868e-06,4.715213223892489e-08,4.7151372730008896e-08,7.595089159967587e-13
v100_t050_r0500,0.23,0.023000000000000003,0.04022144991119537,0.04022267424375899,1.2243325636235314e-06,4.752592252499332e-08,4.752513646243002e-08,7.860625632951785e-13
v100_t050_r0500,0.24,0.024,0.0399315532753656,0.039932782733044146,1.229457678546264e-06,4.789808488486215e-08,4.789727314942625e-08,8.117354358969843e-13
v100_t050_r0500,0.25,0.025,0.03964414861766995,0.03964538252982774,1.2339121577900625e-06,4.826856888032929e-08,4.826773235899547e-08,8.365213338187871e-13
v100_t050_r0500,0.26,0.026000000000000002,0.039359244003183,0.039360481712114974,1.2377089319767776e-06,4.8637325870340047e-08,4.86364654545387e-08,8.60415801349647e-13
v100_t050_r0500,0.27,0.027000000000000003,0.03907684618087268,0.0390780870424487,1.2408615760184372e-06,4.900430901777169e-08,4.900342560169646e-08,8.834160752298621e-13
v100_t050_r0500,0.28,0.028000000000000004,0.03879696061199647,0.03879820399624853,1.2433842520587213e-06,4.936947329286e-08,4.936856777183172e-08,9.055210282769553e-13
v100_t050_r0500,0.29,0.028999999999999998,0.03851959149962097,0.03852083679127358,1.2452916526087265e-06,4.9732775473386614e-08,4.973184874227713e-08,9.26731109484563e-13
v100_t050_r0500,0.3,0.03,0.03824474181915004,0.03824598841809479,1.2465989447513204e-06,5.009417414175291e-08,5.009322709347176e-08,9.470482811500914e-13
v100_t050_r0500,0.31,0.031,0.03797241334974831,0.03797366067146312,1.247321714810401e-06,5.0453629679071066e-08,5.0452663203117975e-08,9.664759530906964e-13
v100_t050_r0500,0.32,0.032,0.03770260670654788,0.037703854182461846,1.247475913963847e-06,5.0811104256409285e-08,5.081011923749447e-08,9.850189148144735e-13
v100_t050_r0500,0.33,0.033,0.03743532137352978,0.037436568451335625,1.2470778058479293e-06,5.116656182333051e-08,5.1165559140064486e-08,1.0026832660240517e-12
v100_t050_r0500,0.34,0.034,0.03717055573697349,0.037171801880887916,1.2461439144254016e-06,5.151996809386807e-08,5.1518948617522524e-08,1.0194763455452349e-12
v100_t050_r0500,0.35000000000000003,0.035,0.03690830711937176,0.0369095518103466,1.2446909748442536e-06,5.187129053008299e-08,5.1870255123423407e-08,1.0354066595806644e-12
v100_t050_r0500,0.36,0.036,0.03664857181371111,0.03664981454959607,1.242735884962598e-06,5.2220498323350096e-08,5.2219447839540464e-08,1.050483809632609e-12
v100_t050_r0500,0.37,0.037,0.03639134511802237,0.03639258541368178,1.240295659413193e-06,5.2567562373518737e-08,5.2566497655098794e-08,1.0647184199426822e-12
v100_t050_r0500,0.38,0.038000000000000006,0.036136621370109145,0.03613785875749443,1.2373873852847272e-06,5.2912455266096056e-08,5.291137714403058e-08,1.0781220654741883e-12
v100_t050_r0500,0.39,0.03900000000000001,0.03588439398236726,0.035885628010547226,1.2340281799680386e-06,5.3255151247597545e-08,5.325406054039725e-08,1.0907072002981347e-12
v100_t050_r0500,0.4,0.04000000000000001,0.035634655476610926,0.035635885711762294,1.2302351513684973e-06,5.3595626199209906e-08,5.3594523712123027e-08,1.1024870868792151e-12
v100_t050_r0500,0.41000000000000003,0.04100000000000001,0.03538739751882817,0.03538862354418807,1.2260253599016835e-06,5.3933857608907735e-08,5.393274413318101e-08,1.1134757267249872e-12
v100_t050_r0500,0.42,0.042,0.035142610953789705,0.03514383236957279,1.221415783084212e-06,5.4269824542164216e-08,5.426870085437218e-08,1.1236877920342842e-12
v100_t050_r0500,0.43,0.043000000000000003,0.03490028583944275,0.034901502262724864,1.2164232821160192e-06,5.460350761139144e-08,5.460237447283241e-08,1.133138559033075e-12
v100_t050_r0500,0.44,0.044000000000000004,0.03466041148102405,0.03466162254559464,1.2110645705928902e-06,5.4934888944244125e-08,5.493374710040052e-08,1.1418438436065774e-12
v100_t050_r0500,0.45,0.045000000000000005,0.03442297646483124,0.03442418182101727,1.2053561860361772e-06,5.5263952150914916e-08,5.526280233097684e-08,1.1498199380761899e-12
v100_t050_r0500,0.46,0.046000000000000006,0.0341879686915973,0.03418916800606002,1.1993144627200913e-06,5.5590682290546716e-08,5.558952520699611e-08,1.1570835506035484e-12
v100_t050_r0500,0.47000000000000003,0.04700000000000001,0.033955375409415706,0.033956568364923265,1.1929555075590459e-06,5.5915065836882117e-08,5.591390218513519e-08,1.1636517469239241e-12
v100_t050_r0500,0.48,0.048,0.033725183246169514,0.03372636954134682,1.1862951773064512e-06,5.6237090643265776e-08,5.623592110137176e-08,1.1695418940185324e-12
v100_t050_r0500,0.49,0.049,0.033497378241421245,0.03349855759048,1.1793490587580502e-06,5.6556745907110264e-08,5.6555571135503764e-08,1.1747716064999941e-12
v100_t050_r0500,0.5,0.05,0.03327194587772499,0.03327311801017495,1.1721324499613939e-06,5.6874022133931576e-08,5.687284277523627e-08,1.1793586953072856e-12
v100_t050_r0500,0.51,0.051000000000000004,0.033048871111325914,0.03305003577167003,1.1646603441176073e-06,5.718891110105482e-08,5.7187727779935727e-08,1.1833211190939883e-12
v100_t050_r0500,0.52,0.052000000000000005,0.03282813840221658,0.03282929534963158,1.1569474150027736e-06,5.750140582108585e-08,5.750021914414821e-08,1.1866769376414764e-12
v100_t050_r0500,0.53,0.053000000000000005,0.03260973174352265,0.03261088075152729,1.1490080046375195e-06,5.781150050523896e-08,5.781031106096978e-08,1.189444269183015e-12
v100_t050_r0500,0.54,0.054000000000000006,0.032393634690195135,0.032394775546307056,1.140856111921107e-06,5.8119190526605916e-08,5.8117998885357844e-08,1.191641248071965e-12
v100_t050_r0500,0.55,0.05500000000000001,0.03217983038698885,0.032180962892372426,1.1325053835761767e-06,5.842447238344673e-08,5.842327909745967e-08,1.1932859870623473e-12
v100_t050_r0500,0.56,0.05600000000000001,0.031968301595710215,0.03196942556481678,1.1239691065645374e-06,5.8727343662576515e-08,5.872614926603549e-08,1.194396541025392e-12
v100_t050_r0500,0.5700000000000001,0.05700000000000001,0.03175903072172147,0.03176014598192299,1.1152602015229718e-06,5.902780300291878e-08,5.9026608012045646e-08,1.1949908731343951e-12
v100_t050_r0500,0.58,0.057999999999999996,0.0315519998396896,0.03155310623090829,1.106391218690106e-06,5.932585005928992e-08,5.93246549724657e-08,1.1950868242193318e-12
v100_t050_r0500,0.59,0.059,0.031347190718573385,0.03134828809290662,1.0973743332365338e-06,5.962148546647495e-08,5.962029076439195e-08,1.1947020830082059e-12
v100_t050_r0500,0.6,0.06,0.031144584845841806,0.031145673067186103,1.0882213442968414e-06,5.991471080365023e-08,5.99135169494895e-08,1.1938541607292965e-12
v100_t050_r0500,0.61,0.061,0.030944163450922057,0.030945242394595056,1.078943672998961e-06,6.020552855920363e-08,6.02043359988381e-08,1.192560365534734e-12
v100_t050_r0500,0.62,0.062,0.030745907527875916,0.030746977080238512,1.0695523625960102e-06,6.049394209599885e-08,6.049275125821762e-08,1.1908377812320314e-12
v100_t050_r0500,0.63,0.063,0.030549797857305806,0.030550857915385636,1.0600580798297843e-06,6.077995561712608e-08,6.077876691387933e-08,1.188703246743536e-12
v100_t050_r0500,0.64,0.064,0.030355815027494376,0.030356865498610705,1.0504711163289437e-06,6.10635741321769e-08,6.106238795883868e-08,1.186173338212858e-12
v100_t050_r0500,0.65,0.065,0.030163939454782237,0.03016498025617357,1.0408013913325298e-06,6.134480342407775e-08,6.134362015972571e-08,1.1832643520377417e-12
v100_t050_r0500,0.66,0.066,0.029974151403190437,0.029975182461646006,1.0310584555688063e-06,6.162365001651273e-08,6.162247002422122e-08,1.1799922915160623e-12
v100_t050_r0500,0.67,0.067,0.029786431003296657,0.029787452254791798,1.02125149514104e-06,6.190012114196147e-08,6.189894476910831e-08,1.176372853160949e-12
