case_id,nta_cm3_ev,nga_cm3_ev,active_family,solve_mode,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3,tail_occupied_density_cm3,deep_occupied_density_cm3,occupied_bulk_traps_cm3,occupied_bulk_traps_derivative,physical_trap_charge_c_per_cm3,poisson_trap_source_c_per_cm3,potential_node_charge_c_per_cm3
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0002,2.0000000000000003e-06,2.0,20.000000000000004,0.022856388519477203,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0002,2.1250000000000004e-06,2.0,21.250000000000004,0.024284912781753484,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0002,2.2500000000000005e-06,2.0,22.500000000000004,0.025713437040454267,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0002,2.375e-06,2.0,23.75,0.027141961295369225,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0002,2.5e-06,2.0,25.000000000000004,0.028570485546288042,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0002,2.6250000000000003e-06,2.0,26.250000000000004,0.029999009793000395,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0002,2.75e-06,2.0,27.5,0.03142753403529595,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0002,2.875e-06,2.0,28.75,0.032856058272964395,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0002,3e-06,2.0,30.0,0.034284582505795407,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.00022500000000000002,0.0,2.25,0.0,0.0,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.00022500000000000002,5.000000000000001e-07,2.25,5.000000000000001,0.005738531467870584,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.00022500000000000002,1.0000000000000002e-06,2.25,10.000000000000002,0.01147706292222349,,,,,,,,
