mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0006500000000000001,4.8e-06,6.500000000000001,48.0,0.0029953252608652114,8806353578715145.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0006500000000000001,5.4e-06,6.500000000000001,54.0,0.003033776933470843,8819461684967779.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0007,3e-06,7.0,30.0,0.0025922163048312805,8497337158200234.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0007,3.6000000000000003e-06,7.0,36.0,0.0028958139151074916,8597715401080406.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0007,4.2000000000000004e-06,7.0,42.00000000000001,0.0031080631028559394,8668594604502282.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0007,4.8e-06,7.0,48.0,0.0032335811007757806,8710785141707413.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0007,5.4e-06,7.0,54.0,0.003275116296128983,8724791591894375.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00075,3e-06,7.5,30.0,0.0027839875844419613,8388061430476984.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00075,3.6000000000000003e-06,7.5,36.0,0.003110106840332025,8494545832413387.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00075,4.2000000000000004e-06,7.5,42.00000000000001,0.0033381569517396685,8569810837911575.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00075,4.8e-06,7.5,48.0,0.0034730408531076966,8614641015754948.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00075,5.4e-06,7.5,54.0,0.0035176788842609073,8629528551640138.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0008,3e-06,8.0,30.0,0.0029767108317100073,8278505013211351.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0008,3.6000000000000003e-06,8.0,36.0,0.0033254720582867347,8390944450778003.0
